,index,start_date_time,title,price,ticket_url,type,venue
100,100,2023-10-14T20:15:00+02:00,Harriet Krijgh & Roberto González-Monjas: Schumann and Beethoven 5,28.0,https://www.concertgebouw.nl/en/concerts/2634542-harriet-krijgh-roberto-gonzález-monjas-schumann-and-beethoven-5,Concert,concertgebouw
101,101,2023-10-15T11:00:00+02:00,Chloe Rooke conducts Beethoven's Symphony No. 7,21.0,https://www.concertgebouw.nl/en/concerts/2631815-chloe-rooke-conducts-beethovens-symphony-no-7,Concert,concertgebouw
102,102,2023-10-15T20:15:00+02:00,Pianist Series: Fazil Say,21.0,https://www.concertgebouw.nl/en/concerts/2612309-pianist-series-fazil-say,Concert,concertgebouw
103,103,2023-10-16T20:15:00+02:00,Harriet Krijgh & Roberto González-Monjas: Schumann and Beethoven 5,28.0,https://www.concertgebouw.nl/en/concerts/2634543-harriet-krijgh-roberto-gonzález-monjas-schumann-and-beethoven-5,Concert,concertgebouw
104,104,2023-10-17T19:30:00+02:00,Mozart's Opera Così Fan Tutte,29.0,https://www.concertgebouw.nl/en/concerts/2612310-mozarts-opera-così-fan-tutte,Concert,concertgebouw
105,105,2023-10-17T20:15:00+02:00,Close-up: Liviu Prunaru,42.0,https://www.concertgebouw.nl/en/concerts/2604722-close-up-liviu-prunaru,Concert,concertgebouw
106,106,2023-10-18T20:15:00+02:00,Concertgebouw Orchestra plays Dvořák’s New World Symphony,29.0,https://www.concertgebouw.nl/en/concerts/3110478-concertgebouw-orchestra-plays-dvořáks-new-world-symphony,Concert,concertgebouw
107,107,2023-10-19T21:00:00+02:00,MEUTE - presented by Amsterdam Dance Event (standing),39.0,https://www.concertgebouw.nl/en/concerts/3514883-meute-presented-by-amsterdam-dance-event-standing,Concert,concertgebouw
108,108,2023-10-19T21:00:00+02:00,MEUTE - presented by Amsterdam Dance Event (seated - balcony),39.0,https://www.concertgebouw.nl/en/concerts/3514884-meute-presented-by-amsterdam-dance-event-seated-balcony,Concert,concertgebouw
109,109,2023-10-20T21:00:00+02:00,Concertgebouw Orchestra Entrée Essentials: Tchaikovsky,20.0,https://www.concertgebouw.nl/en/concerts/3111777-concertgebouw-orchestra-entrée-essentials-tchaikovsky,Concert,concertgebouw
110,110,2023-10-21T14:15:00+02:00,Stéphane Denève conducts Poulenc,39.5,https://www.concertgebouw.nl/en/concerts/2613780-stéphane-denève-conducts-poulenc,Concert,concertgebouw
111,111,2023-10-21T20:15:00+02:00,Bertrand Chamayou & Lorenzo Viotti: Ravel's Piano Concerto for the Left Hand,31.0,https://www.concertgebouw.nl/en/concerts/2634544-bertrand-chamayou-lorenzo-viotti-ravels-piano-concerto-for-the-left-hand,Concert,concertgebouw
112,112,2023-10-22T09:30:00+02:00,"Toddler's Concert: Herfstnootjes! (ages 2-4, Dutch spoken)",18.0,https://www.concertgebouw.nl/en/concerts/2662539-toddlers-concert-herfstnootjes-ages-2-4-dutch-spoken,Concert,concertgebouw
113,113,2023-10-22T11:00:00+02:00,Dvořák's Serenade for Strings & Christianne Stotijn sings Il tramonto,21.0,https://www.concertgebouw.nl/en/concerts/2631816-dvořáks-serenade-for-strings-christianne-stotijn-sings-il-tramonto,Concert,concertgebouw
114,114,2023-10-22T11:30:00+02:00,"Toddler's Concert: Herfstnootjes! (ages 2-4, Dutch spoken)",18.0,https://www.concertgebouw.nl/en/concerts/3251628-toddlers-concert-herfstnootjes-ages-2-4-dutch-spoken,Concert,concertgebouw
115,115,2023-10-22T13:30:00+02:00,"Jazz by prescription (8+, Dutch spoken)",19.0,https://www.concertgebouw.nl/en/concerts/2625449-jazz-by-prescription-8-dutch-spoken,Concert,concertgebouw
116,116,2023-10-22T14:15:00+02:00,Concertgebouw Orchestra plays Dvořák’s New World Symphony,29.0,https://www.concertgebouw.nl/en/concerts/3110479-concertgebouw-orchestra-plays-dvořáks-new-world-symphony,Concert,concertgebouw
117,117,2023-10-22T15:00:00+02:00,"Toddler's Concert: Herfstnootjes! (ages 2-4, Dutch spoken)",18.0,https://www.concertgebouw.nl/en/concerts/3251629-toddlers-concert-herfstnootjes-ages-2-4-dutch-spoken,Concert,concertgebouw
118,118,2023-10-22T15:30:00+02:00,"Jazz by prescription (8+, Dutch spoken)",19.0,https://www.concertgebouw.nl/en/concerts/2625448-jazz-by-prescription-8-dutch-spoken,Concert,concertgebouw
119,119,2023-10-23T20:15:00+02:00,Bertrand Chamayou & Lorenzo Viotti: Ravel's Piano Concerto for the Left Hand,31.0,https://www.concertgebouw.nl/en/concerts/2634545-bertrand-chamayou-lorenzo-viotti-ravels-piano-concerto-for-the-left-hand,Concert,concertgebouw
120,120,2023-10-24T09:30:00+02:00,"Children’s Concert: Op avontuur met Dikkie Dik (Dutch spoken, 2-4 yrs)",19.0,https://www.concertgebouw.nl/en/concerts/3479839-childrens-concert-op-avontuur-met-dikkie-dik-dutch-spoken-2-4-yrs,Concert,concertgebouw
121,121,2023-10-24T11:30:00+02:00,"Children’s Concert: Op avontuur met Dikkie Dik (Dutch spoken, 2-4 yrs)",19.0,https://www.concertgebouw.nl/en/concerts/3479840-childrens-concert-op-avontuur-met-dikkie-dik-dutch-spoken-2-4-yrs,Concert,concertgebouw
122,122,2023-10-24T15:00:00+02:00,"Children’s Concert: Op avontuur met Dikkie Dik (Dutch spoken, 2-4 yrs)",19.0,https://www.concertgebouw.nl/en/concerts/3479841-childrens-concert-op-avontuur-met-dikkie-dik-dutch-spoken-2-4-yrs,Concert,concertgebouw
123,123,2023-10-24T20:15:00+02:00,Jaap van Zweden & Wiener Symphoniker: Beethoven's Symphony No. 5,35.0,https://www.concertgebouw.nl/en/concerts/2612311-jaap-van-zweden-wiener-symphoniker-beethovens-symphony-no-5,Concert,concertgebouw
124,124,2023-10-24T20:15:00+02:00,"Weithaas, Steckel & Dörken: Tchaikovsky's Piano Trio",36.0,https://www.concertgebouw.nl/en/concerts/2617662-weithaas-steckel-dörken-tchaikovskys-piano-trio,Concert,concertgebouw
125,125,2023-10-25T09:30:00+02:00,"Children’s Concert: Op avontuur met Dikkie Dik (Dutch spoken, 2-4 yrs)",19.0,https://www.concertgebouw.nl/en/concerts/3479842-childrens-concert-op-avontuur-met-dikkie-dik-dutch-spoken-2-4-yrs,Concert,concertgebouw
126,126,2023-10-25T11:30:00+02:00,"Children’s Concert: Op avontuur met Dikkie Dik (Dutch spoken, 2-4 yrs)",19.0,https://www.concertgebouw.nl/en/concerts/3479843-childrens-concert-op-avontuur-met-dikkie-dik-dutch-spoken-2-4-yrs,Concert,concertgebouw
127,127,2023-10-25T15:00:00+02:00,"Children’s Concert: Op avontuur met Dikkie Dik (Dutch spoken, 2-4 yrs)",19.0,https://www.concertgebouw.nl/en/concerts/3479844-childrens-concert-op-avontuur-met-dikkie-dik-dutch-spoken-2-4-yrs,Concert,concertgebouw
128,128,2023-10-25T20:15:00+02:00,"ZO! Gospel Choir, Berget Lewis & Dwight Dissels: The Gospel, Songs of Slavery and Freedom",19.0,https://www.concertgebouw.nl/en/concerts/2617664-zo-gospel-choir-berget-lewis-dwight-dissels-the-gospel-songs-of-slavery-and-freedom,Concert,concertgebouw
129,129,2023-10-25T20:15:00+02:00,On a Personal Note: Boris Giltburg,29.0,https://www.concertgebouw.nl/en/concerts/2617663-on-a-personal-note-boris-giltburg,Concert,concertgebouw
130,130,2023-10-26T20:15:00+02:00,Piano Nights with Wibi Soerjadi & Annelie,25.0,https://www.concertgebouw.nl/en/concerts/2638929-piano-nights-with-wibi-soerjadi-annelie,Concert,concertgebouw
131,131,2023-10-27T20:15:00+02:00,Arabella Steinbacher plays Bruch's Violin Concerto No. 1,19.0,https://www.concertgebouw.nl/en/concerts/2612312-arabella-steinbacher-plays-bruchs-violin-concerto-no-1,Concert,concertgebouw
132,132,2023-10-27T20:30:00+02:00,Klapstuk: Classical Highlights with Anastasia Kobekina and Dmitry Ablogin,17.0,https://www.concertgebouw.nl/en/concerts/2617665-klapstuk-classical-highlights-with-anastasia-kobekina-and-dmitry-ablogin,Concert,concertgebouw
133,133,2023-10-28T14:15:00+02:00,"Combattimento, Rowland & Bogdanovic: Vivaldi!",25.0,https://www.concertgebouw.nl/en/concerts/3300563-combattimento-rowland-bogdanovic-vivaldi,Concert,concertgebouw
134,134,2023-10-28T14:15:00+02:00,"Asko|Schönberg: Van Dun, Unsuk Chin and Ligeti",39.5,https://www.concertgebouw.nl/en/concerts/2627144-asko-schönberg-van-dun-unsuk-chin-and-ligeti,Concert,concertgebouw
135,135,2023-10-28T20:15:00+02:00,Amsterdams Gemengd Koor: Rossini's Petite Messe Solennelle,38.25,https://www.concertgebouw.nl/en/concerts/3251630-amsterdams-gemengd-koor-rossinis-petite-messe-solennelle,Concert,concertgebouw
136,136,2023-10-28T20:15:00+02:00,DeLange,19.0,https://www.concertgebouw.nl/en/concerts/2576276-de-lange,Concert,concertgebouw
137,137,2023-10-29T11:00:00+01:00,"Family Concert: Halloween (6+, Dutch spoken)",25.0,https://www.concertgebouw.nl/en/concerts/2631817-family-concert-halloween-6-dutch-spoken,Concert,concertgebouw
138,138,2023-10-29T14:30:00+01:00,Grootkoor Holland: 1000 voices,47.5,https://www.concertgebouw.nl/en/concerts/2644304-grootkoor-holland-1000-voices,Concert,concertgebouw
139,139,2023-10-29T16:00:00+01:00,Afternoon Baroque Concert: Lea Desandre & Thomas Dunford,29.0,https://www.concertgebouw.nl/en/concerts/2617666-afternoon-baroque-concert-lea-desandre-thomas-dunford,Concert,concertgebouw
140,140,2023-10-29T20:15:00+01:00,Currents - A Night With Caribbean Classics,27.5,https://www.concertgebouw.nl/en/concerts/2884924-currents-a-night-with-caribbean-classics,Concert,concertgebouw
141,141,2023-10-30T19:30:00+01:00,Cecilia Bartoli in Handel's Giulio Cesare in Egitto,49.0,https://www.concertgebouw.nl/en/concerts/2617667-cecilia-bartoli-in-handels-giulio-cesare-in-egitto,Concert,concertgebouw
142,142,2023-10-31T20:00:00+01:00,Our Planet Live in Concert,39.0,https://www.concertgebouw.nl/en/concerts/3166963-our-planet-live-in-concert,Concert,concertgebouw
143,143,2023-11-01T20:00:00+01:00,Our Planet Live in Concert,39.0,https://www.concertgebouw.nl/en/concerts/3166964-our-planet-live-in-concert,Concert,concertgebouw
144,144,2023-11-03T20:15:00+01:00,Pianist Luka Okros: Schubert and Chopin,27.0,https://www.concertgebouw.nl/en/concerts/3507081-pianist-luka-okros-schubert-and-chopin,Concert,concertgebouw
145,145,2023-11-04T14:15:00+01:00,Torstensson's City Imprints & Max Reger's Piano Concerto,39.5,https://www.concertgebouw.nl/en/concerts/2613554-torstenssons-city-imprints-max-regers-piano-concerto,Concert,concertgebouw
146,146,2023-11-04T20:15:00+01:00,"Hawijch Elders, Aleksey Shadrin & Florian Verweij",20.0,https://www.concertgebouw.nl/en/concerts/2612313-hawijch-elders-aleksey-shadrin-florian-verweij,Concert,concertgebouw
147,147,2023-11-04T20:15:00+01:00,Vivaldi’s The Four Seasons and Rebel's Les élémens,25.5,https://www.concertgebouw.nl/en/concerts/2634546-vivaldis-the-four-seasons-and-rebels-les-élémens,Concert,concertgebouw
148,148,2023-11-05T11:00:00+01:00,Mendelssohn's Symphony No. 4 & Denis Kozhukhin plays Rachmaninoff's Rhapsody,21.0,https://www.concertgebouw.nl/en/concerts/2631818-mendelssohns-symphony-no-4-denis-kozhukhin-plays-rachmaninoffs-rhapsody,Concert,concertgebouw
149,149,2023-11-05T14:15:00+01:00,Vivaldi’s The Four Seasons and Rebel's Les élémens,25.5,https://www.concertgebouw.nl/en/concerts/2634547-vivaldis-the-four-seasons-and-rebels-les-élémens,Concert,concertgebouw
150,150,2023-11-05T20:15:00+01:00,Carmina Burana – Carl Orff,25.0,https://www.concertgebouw.nl/en/concerts/3301044-carmina-burana-carl-orff,Concert,concertgebouw
151,151,2023-11-05T20:15:00+01:00,Salvador Sobral,29.0,https://www.concertgebouw.nl/en/concerts/2997473-salvador-sobral,Concert,concertgebouw
152,152,2023-11-06T20:15:00+01:00,Dries Roelvink,67.0,https://www.concertgebouw.nl/en/concerts/2644106-dries-roelvink,Concert,concertgebouw
153,153,2023-11-07T20:15:00+01:00,10cc - The Ultimate Greatest Hits Tour 2023,39.0,https://www.concertgebouw.nl/en/concerts/2604723-10cc-the-ultimate-greatest-hits-tour-2023,Concert,concertgebouw
154,154,2023-11-07T20:15:00+01:00,"Olivia Vermeulen, Jan Philip Schulze, Harriet Krijgh & Joséphine Olech",36.0,https://www.concertgebouw.nl/en/concerts/2617668-olivia-vermeulen-jan-philip-schulze-harriet-krijgh-joséphine-olech,Concert,concertgebouw
155,155,2023-11-08T20:15:00+01:00,Classic Hiphop: Tribute to Missy Elliott,29.0,https://www.concertgebouw.nl/en/concerts/3512011-classic-hiphop-tribute-to-missy-elliott,Concert,concertgebouw
156,156,2023-11-09T20:15:00+01:00,Stichting Millenniumconcert: Verdi's Requiem,30.0,https://www.concertgebouw.nl/en/concerts/3162065-stichting-millenniumconcert-verdis-requiem,Concert,concertgebouw
157,157,2023-11-09T20:15:00+01:00,Scherpdenkers: Fokke Obbema & Wishful Singing (Dutch spoken),27.0,https://www.concertgebouw.nl/en/concerts/2617670-scherpdenkers-fokke-obbema-wishful-singing-dutch-spoken,Concert,concertgebouw
158,158,2023-11-10T20:15:00+01:00,Carmina Burana – Carl Orff,25.0,https://www.concertgebouw.nl/en/concerts/2643015-carmina-burana-carl-orff,Concert,concertgebouw
159,159,2023-11-11T15:00:00+01:00,Philippe Jaroussky & Le Concert de la Loge,46.5,https://www.concertgebouw.nl/en/concerts/2641009-philippe-jaroussky-le-concert-de-la-loge,Concert,concertgebouw
160,160,2023-11-11T20:15:00+01:00,Tchaikovsky's Violin Concerto and Prokofiev's Symphony No. 5,19.0,https://www.concertgebouw.nl/en/concerts/2612314-tchaikovskys-violin-concerto-and-prokofievs-symphony-no-5,Concert,concertgebouw
161,161,2023-11-11T20:15:00+01:00,Guitar Series: Berta Rojas,26.0,https://www.concertgebouw.nl/en/concerts/2617671-guitar-series-berta-rojas,Concert,concertgebouw
162,162,2023-11-12T11:00:00+01:00,Sir Mark Elder conducts Grieg's Peer Gynt,21.0,https://www.concertgebouw.nl/en/concerts/2631819-sir-mark-elder-conducts-griegs-peer-gynt,Concert,concertgebouw
163,163,2023-11-12T14:15:00+01:00,Pearls in Baroque: Bach and Vivaldi,35.0,https://www.concertgebouw.nl/en/concerts/3269012-pearls-in-baroque-bach-and-vivaldi,Concert,concertgebouw
164,164,2023-11-12T15:00:00+01:00,KCOV Excelsior sings Mozart and Fauré,35.0,https://www.concertgebouw.nl/en/concerts/3307402-kcov-excelsior-sings-mozart-and-fauré,Concert,concertgebouw
165,165,2023-11-12T20:15:00+01:00,Carmina Burana – Carl Orff,25.0,https://www.concertgebouw.nl/en/concerts/2643016-carmina-burana-carl-orff,Concert,concertgebouw
166,166,2023-11-14T20:15:00+01:00,Julian Prégardien & Kristian Bezuidenhout: Die schöne Müllerin,36.0,https://www.concertgebouw.nl/en/concerts/2612315-julian-prégardien-kristian-bezuidenhout-die-schöne-müllerin,Concert,concertgebouw
167,167,2023-11-15T20:15:00+01:00,Farewell Concert Chris Hinze - Crazy Young Men 2.0 in Concert,19.0,https://www.concertgebouw.nl/en/concerts/3307403-farewell-concert-chris-hinze-crazy-young-men-2-0-in-concert,Concert,concertgebouw
168,168,2023-11-15T20:15:00+01:00,Liza Ferschtman plays Beethoven's Violin Concerto,19.0,https://www.concertgebouw.nl/en/concerts/2617672-liza-ferschtman-plays-beethovens-violin-concerto,Concert,concertgebouw
169,169,2023-11-16T20:15:00+01:00,Carmina Burana – Carl Orff,25.0,https://www.concertgebouw.nl/en/concerts/2643017-carmina-burana-carl-orff,Concert,concertgebouw
170,170,2023-11-16T20:15:00+01:00,Juilliard String Quartet plays Dvořák's American Quartet,40.0,https://www.concertgebouw.nl/en/concerts/2612316-juilliard-string-quartet-plays-dvořáks-american-quartet,Concert,concertgebouw
171,171,2023-11-17T20:15:00+01:00,Carmina Burana – Carl Orff,25.0,https://www.concertgebouw.nl/en/concerts/2643018-carmina-burana-carl-orff,Concert,concertgebouw
172,172,2023-11-18T13:30:00+01:00,Scarlatti’s Il Mitridate Eupatore,44.0,https://www.concertgebouw.nl/en/concerts/2614830-scarlattis-il-mitridate-eupatore,Concert,concertgebouw
173,173,2023-11-18T20:15:00+01:00,KCOV Amsterdam: Mozart's Requiem,36.0,https://www.concertgebouw.nl/en/concerts/3508295-kcov-amsterdam-mozarts-requiem,Concert,concertgebouw
174,174,2023-11-18T20:15:00+01:00,Juilliard String Quartet plays Dvořák's American Quartet,40.0,https://www.concertgebouw.nl/en/concerts/2612317-juilliard-string-quartet-plays-dvořáks-american-quartet,Concert,concertgebouw
175,175,2023-11-19T11:00:00+01:00,Mendelssohn's Symphony No. 5 & Martin James Bartlett plays Mozart,21.0,https://www.concertgebouw.nl/en/concerts/2631820-mendelssohns-symphony-no-5-martin-james-bartlett-plays-mozart,Concert,concertgebouw
176,176,2023-11-19T13:00:00+01:00,"Children’s Concert: King Climbing Tree (6+, in Dutch)",10.0,https://www.concertgebouw.nl/en/concerts/3111778-childrens-concert-king-climbing-tree-6-in-dutch,Concert,concertgebouw
177,177,2023-11-19T14:30:00+01:00,Philips Symphony Orchestra: Mahler's Symphony No. 3,20.0,https://www.concertgebouw.nl/en/concerts/3510693-philips-symphony-orchestra-mahlers-symphony-no-3,Concert,concertgebouw
178,178,2023-11-19T15:30:00+01:00,"Children’s Concert: King Climbing Tree (6+, in Dutch)",10.0,https://www.concertgebouw.nl/en/concerts/3111779-childrens-concert-king-climbing-tree-6-in-dutch,Concert,concertgebouw
179,179,2023-11-19T20:15:00+01:00,Jakub Józef Orliński & il Pomo d’Oro,19.0,https://www.concertgebouw.nl/en/concerts/2617673-jakub-józef-orliński-il-pomo-d-oro,Concert,concertgebouw
180,180,2023-11-20T09:30:00+01:00,Baby Concert (0 - 16 months),24.0,https://www.concertgebouw.nl/en/concerts/3251631-baby-concert-0-16-months,Concert,concertgebouw
181,181,2023-11-20T10:30:00+01:00,Baby Concert (0 - 16 months),24.0,https://www.concertgebouw.nl/en/concerts/3251632-baby-concert-0-16-months,Concert,concertgebouw
182,182,2023-11-20T11:30:00+01:00,Baby Concert (0 - 16 months),24.0,https://www.concertgebouw.nl/en/concerts/3251633-baby-concert-0-16-months,Concert,concertgebouw
183,183,2023-11-20T20:15:00+01:00,Carmina Burana – Carl Orff,25.0,https://www.concertgebouw.nl/en/concerts/2643019-carmina-burana-carl-orff,Concert,concertgebouw
184,184,2023-11-21T20:15:00+01:00,Philippe Herreweghe & Collegium Vocale Gent: Mozart's Requiem,35.0,https://www.concertgebouw.nl/en/concerts/2612318-philippe-herreweghe-collegium-vocale-gent-mozarts-requiem,Concert,concertgebouw
185,185,2023-11-22T20:15:00+01:00,Concertgebouw Orchestra plays Elgar and Vaughan Williams,20.0,https://www.concertgebouw.nl/en/concerts/3111780-concertgebouw-orchestra-plays-elgar-and-vaughan-williams,Concert,concertgebouw
186,186,2023-11-23T20:15:00+01:00,Concertgebouw Orchestra plays Elgar and Vaughan Williams,20.0,https://www.concertgebouw.nl/en/concerts/3111781-concertgebouw-orchestra-plays-elgar-and-vaughan-williams,Concert,concertgebouw
187,187,2023-11-24T20:15:00+01:00,World of Rhythm,29.0,https://www.concertgebouw.nl/en/concerts/2617674-world-of-rhythm,Concert,concertgebouw
188,188,2023-11-24T21:00:00+01:00,Concertgebouw Orchestra Essentials: Elgar’s Cello Concerto,20.0,https://www.concertgebouw.nl/en/concerts/3111782-concertgebouw-orchestra-essentials-elgars-cello-concerto,Concert,concertgebouw
189,189,2023-11-25T10:00:00+01:00,"KleuterSinfonietta: Speelgoedfabriek Tokkel en Strijk (ages 4-5, Dutch spoken)",18.0,https://www.concertgebouw.nl/en/concerts/3251634-kleuter-sinfonietta-speelgoedfabriek-tokkel-en-strijk-ages-4-5-dutch-spoken,Concert,concertgebouw
190,190,2023-11-25T11:00:00+01:00,Wagner's Siegfried,63.5,https://www.concertgebouw.nl/en/concerts/2613285-wagners-siegfried,Concert,concertgebouw
191,191,2023-11-25T12:00:00+01:00,"KleuterSinfonietta: Speelgoedfabriek Tokkel en Strijk (ages 4-5, Dutch spoken)",18.0,https://www.concertgebouw.nl/en/concerts/3251635-kleuter-sinfonietta-speelgoedfabriek-tokkel-en-strijk-ages-4-5-dutch-spoken,Concert,concertgebouw
192,192,2023-11-25T14:00:00+01:00,"KleuterSinfonietta: Speelgoedfabriek Tokkel en Strijk (ages 4-5, Dutch spoken)",18.0,https://www.concertgebouw.nl/en/concerts/3251636-kleuter-sinfonietta-speelgoedfabriek-tokkel-en-strijk-ages-4-5-dutch-spoken,Concert,concertgebouw
193,193,2023-11-25T20:15:00+01:00,Spotlight: Jamal Aliyev & Fazil Say,29.0,https://www.concertgebouw.nl/en/concerts/2612319-spotlight-jamal-aliyev-fazil-say,Concert,concertgebouw
194,194,2023-11-25T20:15:00+01:00,Lorenzo Viotti conducts Verdi's Quattro pezzi sacri,31.0,https://www.concertgebouw.nl/en/concerts/2634548-lorenzo-viotti-conducts-verdis-quattro-pezzi-sacri,Concert,concertgebouw
195,195,2023-11-26T10:00:00+01:00,"KleuterSinfonietta: Speelgoedfabriek Tokkel en Strijk (ages 4-5, Dutch spoken)",18.0,https://www.concertgebouw.nl/en/concerts/3251637-kleuter-sinfonietta-speelgoedfabriek-tokkel-en-strijk-ages-4-5-dutch-spoken,Concert,concertgebouw
196,196,2023-11-26T11:00:00+01:00,"Calefax Reed Quintet: Gershwin, Dvořák and Debussy",25.0,https://www.concertgebouw.nl/en/concerts/2631821-calefax-reed-quintet-gershwin-dvořák-and-debussy,Concert,concertgebouw
197,197,2023-11-26T12:00:00+01:00,"KleuterSinfonietta: Speelgoedfabriek Tokkel en Strijk (ages 4-5, Dutch spoken)",18.0,https://www.concertgebouw.nl/en/concerts/3251638-kleuter-sinfonietta-speelgoedfabriek-tokkel-en-strijk-ages-4-5-dutch-spoken,Concert,concertgebouw
198,198,2023-11-26T14:15:00+01:00,"Pianist Misha Fomin plays Beethoven, Schubert and Chopin",32.0,https://www.concertgebouw.nl/en/concerts/3251639-pianist-misha-fomin-plays-beethoven-schubert-and-chopin,Concert,concertgebouw
199,199,2023-11-26T20:15:00+01:00,Pianist Series: Nelson Goerner,19.0,https://www.concertgebouw.nl/en/concerts/2612320-pianist-series-nelson-goerner,Concert,concertgebouw
200,200,2023-11-27T19:30:00+01:00,Full Moon Magic: art and music unite in unique art competition,25.0,https://www.concertgebouw.nl/en/concerts/3509904-full-moon-magic-art-and-music-unite-in-unique-art-competition,Concert,concertgebouw
201,201,2023-11-27T20:15:00+01:00,Lorenzo Viotti conducts Verdi's Quattro pezzi sacri,31.0,https://www.concertgebouw.nl/en/concerts/2634549-lorenzo-viotti-conducts-verdis-quattro-pezzi-sacri,Concert,concertgebouw
202,202,2023-11-29T15:30:00+01:00,"Sinterklaasconcert (4+, spoken/sung in Dutch)",21.0,https://www.concertgebouw.nl/en/concerts/2632545-sinterklaasconcert-4-spoken-sung-in-dutch,Concert,concertgebouw
203,203,2023-11-29T20:15:00+01:00,Castalian String Quartet celebrates Janáček's ‘Kreutzer’,29.0,https://www.concertgebouw.nl/en/concerts/2612321-castalian-string-quartet-celebrates-janáčeks-kreutzer,Concert,concertgebouw
204,204,2023-11-30T20:15:00+01:00,Celebrating Aretha Franklin: Shirma Rouse,29.0,https://www.concertgebouw.nl/en/concerts/3111555-celebrating-aretha-franklin-shirma-rouse,Concert,concertgebouw
205,205,2023-11-30T20:15:00+01:00,"Patey, Milstein, Viersen, Van Bellen & Kovalev: Brahms and Mozart",36.0,https://www.concertgebouw.nl/en/concerts/2617675-patey-milstein-viersen-van-bellen-kovalev-brahms-and-mozart,Concert,concertgebouw
206,206,2023-12-01T20:15:00+01:00,George Benjamin conducts the Concertgebouw Orchestra,20.0,https://www.concertgebouw.nl/en/concerts/3111783-george-benjamin-conducts-the-concertgebouw-orchestra,Concert,concertgebouw
207,207,2023-12-02T20:15:00+01:00,"Grosvenor, Park, Ridout & Soltani",36.0,https://www.concertgebouw.nl/en/concerts/2612322-grosvenor-park-ridout-soltani,Concert,concertgebouw
208,208,2023-12-03T11:00:00+01:00,Karina Canellakis conducts Mahler's Symphony No. 1,21.0,https://www.concertgebouw.nl/en/concerts/2631822-karina-canellakis-conducts-mahlers-symphony-no-1,Concert,concertgebouw
209,209,2023-12-03T16:00:00+01:00,Afternoon Baroque Concert: Ensemble Nevermind,29.0,https://www.concertgebouw.nl/en/concerts/2617676-afternoon-baroque-concert-ensemble-nevermind,Concert,concertgebouw
210,210,2023-12-03T20:15:00+01:00,Pianist Series: Emanuel Ax,25.0,https://www.concertgebouw.nl/en/concerts/2612323-pianist-series-emanuel-ax,Concert,concertgebouw
211,211,2023-12-04T20:15:00+01:00,Dutch Jazz Heritage: Gideon Tazelaar's Tribute to Sonny Rollins,35.0,https://www.concertgebouw.nl/en/concerts/2617677-dutch-jazz-heritage-gideon-tazelaars-tribute-to-sonny-rollins,Concert,concertgebouw
212,212,2023-12-04T20:15:00+01:00,Lucas and Arthur Jussen & Amsterdam Sinfonietta: Fazil Say's Anka kuşu,19.0,https://www.concertgebouw.nl/en/concerts/2617678-lucas-and-arthur-jussen-amsterdam-sinfonietta-fazil-says-anka-kuşu,Concert,concertgebouw
213,213,2023-12-06T20:15:00+01:00,Arturo den Hartog & Daan Boertien,20.0,https://www.concertgebouw.nl/en/concerts/2612324-arturo-den-hartog-daan-boertien,Concert,concertgebouw
214,214,2023-12-06T20:15:00+01:00,Antonio Pappano conducts the Concertgebouw Orchestra in Saint-Saëns’ Organ Symphony,20.0,https://www.concertgebouw.nl/en/concerts/3111784-antonio-pappano-conducts-the-concertgebouw-orchestra-in-saint-saëns-organ-symphony,Concert,concertgebouw
215,215,2023-12-07T20:15:00+01:00,"Pianist Bruce Liu plays Rameau, Chopin, Liszt and Ravel",27.0,https://www.concertgebouw.nl/en/concerts/2612325-pianist-bruce-liu-plays-rameau-chopin-liszt-and-ravel,Concert,concertgebouw
216,216,2023-12-07T20:15:00+01:00,Antonio Pappano conducts the Concertgebouw Orchestra in Saint-Saëns’ Organ Symphony,20.0,https://www.concertgebouw.nl/en/concerts/3111785-antonio-pappano-conducts-the-concertgebouw-orchestra-in-saint-saëns-organ-symphony,Concert,concertgebouw
217,217,2023-12-08T20:15:00+01:00,Ibrahim Maalouf and the trumpets of Michel Ange,39.0,https://www.concertgebouw.nl/en/concerts/3291966-ibrahim-maalouf-and-the-trumpets-of-michel-ange,Concert,concertgebouw
218,218,2023-12-09T14:15:00+01:00,Truls Mørk plays Shostakovich's Cello Concerto No. 1,39.5,https://www.concertgebouw.nl/en/concerts/2613781-truls-mørk-plays-shostakovichs-cello-concerto-no-1,Concert,concertgebouw
219,219,2023-12-09T20:15:00+01:00,Lorenzo Viotti conducts Bartók and Sibelius,31.0,https://www.concertgebouw.nl/en/concerts/2634550-lorenzo-viotti-conducts-bartók-and-sibelius,Concert,concertgebouw
220,220,2023-12-10T11:00:00+01:00,Netherlands Radio Choir: Fauré's Requiem,21.0,https://www.concertgebouw.nl/en/concerts/2631823-netherlands-radio-choir-faurés-requiem,Concert,concertgebouw
221,221,2023-12-10T14:15:00+01:00,Lorenzo Viotti conducts Bartók and Sibelius,31.0,https://www.concertgebouw.nl/en/concerts/2634751-lorenzo-viotti-conducts-bartók-and-sibelius,Concert,concertgebouw
222,222,2023-12-10T19:30:00+01:00,Nederlandse Händelvereniging: Messiah,41.0,https://www.concertgebouw.nl/en/concerts/3292469-nederlandse-händelvereniging-messiah,Concert,concertgebouw
